cpc_subclass,cpc_subclass_title,cpc_group,cpc_group_title,cpc_class,cpc_class_title
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P25/32,Drugs for disorders of the nervous system-for treating abuse or dependence-Alcohol-abuse,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P25/34,Drugs for disorders of the nervous system-for treating abuse or dependence-Tobacco-abuse,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P25/36,Drugs for disorders of the nervous system-for treating abuse or dependence-Opioid-abuse,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P27/00,Drugs for disorders of the senses,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P27/02,Drugs for disorders of the senses-Ophthalmic agents,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P27/04,Drugs for disorders of the senses-Ophthalmic agents-Artificial tears; Irrigation solutions,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P27/06,Drugs for disorders of the senses-Ophthalmic agents-Antiglaucoma agents or miotics,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P27/08,Drugs for disorders of the senses-Ophthalmic agents-Mydriatics or cycloplegics,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P27/10,"Drugs for disorders of the senses-Ophthalmic agents-for accommodation disorders, e.g. myopia",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P27/12,Drugs for disorders of the senses-Ophthalmic agents-for cataracts,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P27/14,Drugs for disorders of the senses-Ophthalmic agents-Decongestants or antiallergics,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P27/16,Drugs for disorders of the senses-Otologicals,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P29/00,"Non-central analgesic, antipyretic or antiinflammatory agents, e.g. antirheumatic agents; Non-steroidal antiinflammatory drugs [NSAID]",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P29/02,"Non-central analgesic, antipyretic or antiinflammatory agents, e.g. antirheumatic agents; Non-steroidal antiinflammatory drugs [NSAID]-without antiinflammatory effect",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P3/00,Drugs for disorders of the metabolism ,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P3/02,"Drugs for disorders of the metabolism -Nutrients, e.g. vitamins, minerals",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P3/04,Drugs for disorders of the metabolism -Anorexiants; Antiobesity agents,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P3/06,Drugs for disorders of the metabolism -Antihyperlipidemics,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P3/08,Drugs for disorders of the metabolism -for glucose homeostasis ,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P3/10,"Drugs for disorders of the metabolism -for glucose homeostasis -for hyperglycaemia, e.g. antidiabetics",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P3/12,Drugs for disorders of the metabolism -for electrolyte homeostasis,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P3/14,Drugs for disorders of the metabolism -for electrolyte homeostasis-for calcium homeostasis ,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P37/00,Drugs for immunological or allergic disorders,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P37/02,Drugs for immunological or allergic disorders-Immunomodulators,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P37/04,Drugs for immunological or allergic disorders-Immunomodulators-Immunostimulants,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P37/06,"Drugs for immunological or allergic disorders-Immunomodulators-Immunosuppressants, e.g. drugs for graft rejection",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P37/08,Drugs for immunological or allergic disorders-Antiallergic agents ,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P41/00,"Drugs used in surgical methods, e.g. surgery adjuvants for preventing adhesion or for vitreum substitution",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P43/00,"Drugs for specific purposes, not provided for in groups A61P1/00-A61P41/00",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/00,Drugs for disorders of the endocrine system,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/02,"Drugs for disorders of the endocrine system-of the hypothalamic hormones, e.g. TRH, GnRH, CRH, GRH, somatostatin",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/04,"Drugs for disorders of the endocrine system-of the hypothalamic hormones, e.g. TRH, GnRH, CRH, GRH, somatostatin-for decreasing, blocking or antagonising the activity of the hypothalamic hormones",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/06,"Drugs for disorders of the endocrine system-of the anterior pituitary hormones, e.g. TSH, ACTH, FSH, LH, PRL, GH",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/08,"Drugs for disorders of the endocrine system-of the anterior pituitary hormones, e.g. TSH, ACTH, FSH, LH, PRL, GH-for decreasing, blocking or antagonising the activity of the anterior pituitary hormones",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/10,"Drugs for disorders of the endocrine system-of the posterior pituitary hormones, e.g. oxytocin, ADH",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/12,"Drugs for disorders of the endocrine system-of the posterior pituitary hormones, e.g. oxytocin, ADH-for decreasing, blocking or antagonising the activity of the posterior pituitary hormones",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/14,"Drugs for disorders of the endocrine system-of the thyroid hormones, e.g. T3, T4",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/16,"Drugs for disorders of the endocrine system-of the thyroid hormones, e.g. T3, T4-for decreasing, blocking or antagonising the activity of the thyroid hormones",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/18,Drugs for disorders of the endocrine system-of the parathyroid hormones,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/20,"Drugs for disorders of the endocrine system-of the parathyroid hormones-for decreasing, blocking or antagonising the activity of PTH",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/22,"Drugs for disorders of the endocrine system-of the parathyroid hormones-for decreasing, blocking or antagonising the activity of calcitonin",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/24,Drugs for disorders of the endocrine system-of the sex hormones,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/26,Drugs for disorders of the endocrine system-of the sex hormones-Androgens,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/28,Drugs for disorders of the endocrine system-of the sex hormones-Antiandrogens,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/30,Drugs for disorders of the endocrine system-of the sex hormones-Oestrogens,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/32,Drugs for disorders of the endocrine system-of the sex hormones-Antioestrogens,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/34,Drugs for disorders of the endocrine system-of the sex hormones-Gestagens,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/36,Drugs for disorders of the endocrine system-of the sex hormones-Antigestagens,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/38,Drugs for disorders of the endocrine system-of the suprarenal hormones,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/40,"Drugs for disorders of the endocrine system-of the suprarenal hormones-Mineralocorticosteroids, e.g. aldosterone; Drugs increasing or potentiating the activity of mineralocorticosteroids",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/42,"Drugs for disorders of the endocrine system-of the suprarenal hormones-for decreasing, blocking or antagonising the activity of mineralocorticosteroids",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/44,Drugs for disorders of the endocrine system-of the suprarenal hormones-Glucocorticosteroids; Drugs increasing or potentiating the activity of glucocorticosteroids,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/46,"Drugs for disorders of the endocrine system-of the suprarenal hormones-for decreasing, blocking or antagonising the activity of glucocorticosteroids",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/48,Drugs for disorders of the endocrine system-of the pancreatic hormones,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P5/50,Drugs for disorders of the endocrine system-of the pancreatic hormones-for increasing or potentiating the activity of insulin,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P7/00,Drugs for disorders of the blood or the extracellular fluid,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P7/02,Drugs for disorders of the blood or the extracellular fluid-Antithrombotic agents; Anticoagulants; Platelet aggregation inhibitors,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P7/04,Drugs for disorders of the blood or the extracellular fluid-Antihaemorrhagics; Procoagulants; Haemostatic agents; Antifibrinolytic agents,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P7/06,Drugs for disorders of the blood or the extracellular fluid-Antianaemics,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P7/08,"Drugs for disorders of the blood or the extracellular fluid-Plasma substitutes; Perfusion solutions; Dialytics or haemodialytics; Drugs for electrolytic or acid-base disorders, e.g. hypovolemic shock ",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P7/10,Drugs for disorders of the blood or the extracellular fluid-Antioedematous agents; Diuretics,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P7/12,"Drugs for disorders of the blood or the extracellular fluid-Antidiuretics, e.g. drugs for diabetes insipidus ",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P9/00,Drugs for disorders of the cardiovascular system,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P9/02,"Drugs for disorders of the cardiovascular system-Non-specific cardiovascular stimulants, e.g. drugs for syncope, antihypotensives",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P9/04,"Drugs for disorders of the cardiovascular system-Inotropic agents, i.e. stimulants of cardiac contraction; Drugs for heart failure",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P9/06,Drugs for disorders of the cardiovascular system-Antiarrhythmics,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P9/08,Drugs for disorders of the cardiovascular system-Vasodilators for multiple indications,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P9/10,"Drugs for disorders of the cardiovascular system-for treating ischaemic or atherosclerotic diseases, e.g. antianginal drugs, coronary vasodilators, drugs for myocardial infarction, retinopathy, cerebrovascula insufficiency, renal arteriosclerosis",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P9/12,Drugs for disorders of the cardiovascular system-Antihypertensives,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P9/14,Drugs for disorders of the cardiovascular system-Vasoprotectives; Antihaemorrhoidals; Drugs for varicose therapy; Capillary stabilisers,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
B25J,MANIPULATORS; CHAMBERS PROVIDED WITH MANIPULATION DEVICES ,B25J11/009,"Manipulators not otherwise provided for-Manipulators for service tasks-Nursing, e.g. carrying sick persons, pushing wheelchairs, distributing drugs",B25,HAND TOOLS; PORTABLE POWER-DRIVEN TOOLS; MANIPULATORS
B29C,"SHAPING OR JOINING OF PLASTICS; SHAPING OF MATERIAL IN A PLASTIC STATE, NOT OTHERWISE PROVIDED FOR; AFTER-TREATMENT OF THE SHAPED PRODUCTS, e.g. REPAIRING ",B29C2071/0018,"After-treatment of articles without altering their shape; Apparatus therefor -using liquids, e.g. solvents, swelling agents -Absorbing ingredients, e.g. drugs, flavourings, UV screeners, embedded in the articles",B29,WORKING OF PLASTICS; WORKING OF SUBSTANCES IN A PLASTIC STATE IN GENERAL
B29D,PRODUCING PARTICULAR ARTICLES FROM PLASTICS OR FROM SUBSTANCES IN A PLASTIC STATE ,B29D11/00096,"Producing optical elements, e.g. lenses or prisms -Production of simple or compound lenses-Production of contact lenses-for delivering compositions, e.g. drugs to the eye",B29,WORKING OF PLASTICS; WORKING OF SUBSTANCES IN A PLASTIC STATE IN GENERAL
B60W,CONJOINT CONTROL OF VEHICLE SUB-UNITS OF DIFFERENT TYPE OR DIFFERENT FUNCTION; CONTROL SYSTEMS SPECIALLY ADAPTED FOR HYBRID VEHICLES; ROAD VEHICLE DRIVE CONTROL SYSTEMS FOR PURPOSES NOT RELATED TO THE CONTROL OF A PARTICULAR SUB-UNIT,B60W2040/0845,"Estimation or calculation of ; non-directly measurable;  driving parameters for road vehicle drive control systems not related to the control of a particular sub unit, ; e.g. by using mathematical models-related to drivers or passengers-Inactivity or incapacity of driver-due to drugs",B60,VEHICLES IN GENERAL
C12N,"MICROORGANISMS OR ENZYMES; COMPOSITIONS THEREOF; PROPAGATING, PRESERVING, OR MAINTAINING MICROORGANISMS; MUTATION OR GENETIC ENGINEERING; CULTURE MEDIA ",C12N2501/06,"Active agents used in cell culture processes, e.g. differentation-Anti-neoplasic drugs, anti-retroviral drugs, e.g. azacytidine, cyclophosphamide",C12,BIOCHEMISTRY; BEER; SPIRITS; WINE; VINEGAR; MICROBIOLOGY; ENZYMOLOGY; MUTATION OR GENETIC ENGINEERING
C12Q,"MEASURING OR TESTING PROCESSES INVOLVING ENZYMES, NUCLEIC ACIDS OR MICROORGANISMS ; COMPOSITIONS OR TEST PAPERS THEREFOR; PROCESSES OF PREPARING SUCH COMPOSITIONS; CONDITION-RESPONSIVE CONTROL IN MICROBIOLOGICAL OR ENZYMOLOGICAL PROCESSES",C12Q1/025,"Measuring or testing processes involving enzymes, nucleic acids or microorganisms ; Compositions therefor; Processes of preparing such compositions-involving viable microorganisms-for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics ",C12,BIOCHEMISTRY; BEER; SPIRITS; WINE; VINEGAR; MICROBIOLOGY; ENZYMOLOGY; MUTATION OR GENETIC ENGINEERING
C12Q,"MEASURING OR TESTING PROCESSES INVOLVING ENZYMES, NUCLEIC ACIDS OR MICROORGANISMS ; COMPOSITIONS OR TEST PAPERS THEREFOR; PROCESSES OF PREPARING SUCH COMPOSITIONS; CONDITION-RESPONSIVE CONTROL IN MICROBIOLOGICAL OR ENZYMOLOGICAL PROCESSES",C12Q2600/106,"Oligonucleotides characterized by their use-Pharmacogenomics, i.e. genetic variability in individual responses to drugs and drug metabolism",C12,BIOCHEMISTRY; BEER; SPIRITS; WINE; VINEGAR; MICROBIOLOGY; ENZYMOLOGY; MUTATION OR GENETIC ENGINEERING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N24/084,"Investigating or analyzing materials by the use of nuclear magnetic resonance, electron paramagnetic resonance or other spin effects-by using nuclear magnetic resonance -Detection of potentially hazardous samples, e.g. toxic samples, explosives, drugs, firearms, weapons",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/48714,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Physical analysis of biological material-of liquid biological material-by electrical means -for determining substances foreign to the organism, e.g. drugs or heavy metals ",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5008,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5011,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-for testing antineoplastic activity",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5014,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-for testing toxicity",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5017,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-for testing toxicity-for testing neoplastic activity",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/502,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-for testing non-proliferative effects",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5023,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-for testing non-proliferative effects-on expression patterns",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5026,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-for testing non-proliferative effects-on cell morphology",G01,MEASURING; TESTING
