cpc_subclass,cpc_subclass_title,cpc_group,cpc_group_title,cpc_class,cpc_class_title
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/4436,Arrangements for software engineering -Transformation of program code-Compilation-Encoding-Optimisation-Reducing the memory space required by the program code-Exlining; Procedural abstraction,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/4441,Arrangements for software engineering -Transformation of program code-Compilation-Encoding-Optimisation-Reducing the execution time required by the program code,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/4442,Arrangements for software engineering -Transformation of program code-Compilation-Encoding-Optimisation-Reducing the execution time required by the program code-Reducing the number of cache misses; Data prefetching ,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/4443,Arrangements for software engineering -Transformation of program code-Compilation-Encoding-Optimisation-Reducing the execution time required by the program code-Inlining,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/445,"Arrangements for software engineering -Transformation of program code-Compilation-Encoding-Exploiting fine grain parallelism, i.e. parallelism at instruction level ",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/4451,"Arrangements for software engineering -Transformation of program code-Compilation-Encoding-Exploiting fine grain parallelism, i.e. parallelism at instruction level -Avoiding pipeline stalls",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/4452,"Arrangements for software engineering -Transformation of program code-Compilation-Encoding-Exploiting fine grain parallelism, i.e. parallelism at instruction level -Software pipelining",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/447,Arrangements for software engineering -Transformation of program code-Compilation-Encoding-Target code generation,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/45,"Arrangements for software engineering -Transformation of program code-Compilation-Exploiting coarse grain parallelism in compilation, i.e. parallelism between groups of instructions",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/451,"Arrangements for software engineering -Transformation of program code-Compilation-Exploiting coarse grain parallelism in compilation, i.e. parallelism between groups of instructions-Code distribution ",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/452,"Arrangements for software engineering -Transformation of program code-Compilation-Exploiting coarse grain parallelism in compilation, i.e. parallelism between groups of instructions-Code distribution -Loops",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/453,"Arrangements for software engineering -Transformation of program code-Compilation-Exploiting coarse grain parallelism in compilation, i.e. parallelism between groups of instructions-Data distribution",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/454,"Arrangements for software engineering -Transformation of program code-Compilation-Exploiting coarse grain parallelism in compilation, i.e. parallelism between groups of instructions-Data distribution-Consistency ",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/456,"Arrangements for software engineering -Transformation of program code-Compilation-Exploiting coarse grain parallelism in compilation, i.e. parallelism between groups of instructions-Parallelism detection",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/457,"Arrangements for software engineering -Transformation of program code-Compilation-Exploiting coarse grain parallelism in compilation, i.e. parallelism between groups of instructions-Communication ",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/458,"Arrangements for software engineering -Transformation of program code-Compilation-Exploiting coarse grain parallelism in compilation, i.e. parallelism between groups of instructions-Synchronisation, e.g. post-wait, barriers, locks ",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/47,Arrangements for software engineering -Transformation of program code-Compilation-Retargetable compilers,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/48,Arrangements for software engineering -Transformation of program code-Compilation-Incremental compilation ,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/49,Arrangements for software engineering -Transformation of program code-Compilation-Partial evaluation,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/51,Arrangements for software engineering -Transformation of program code-Source to source,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/52,Arrangements for software engineering -Transformation of program code-Binary to binary,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/53,Arrangements for software engineering -Transformation of program code-Decompilation; Disassembly,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/54,Arrangements for software engineering -Transformation of program code-Link editing before load time,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/60,Arrangements for software engineering -Software deployment,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/61,Arrangements for software engineering -Software deployment-Installation,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/62,Arrangements for software engineering -Software deployment-Installation-Uninstallation,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/63,Arrangements for software engineering -Software deployment-Installation-Image based installation; Cloning; Build to order,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/64,Arrangements for software engineering -Software deployment-Installation-Retargetable,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/65,Arrangements for software engineering -Software deployment-Updates ,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/654,"Arrangements for software engineering -Software deployment-Updates -using techniques specially adapted for alterable solid state memories, e.g. for EEPROM or flash memories",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/656,Arrangements for software engineering -Software deployment-Updates -while running,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/658,Arrangements for software engineering -Software deployment-Updates -Incremental updates; Differential updates,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/66,Arrangements for software engineering -Software deployment-Updates -of program code stored in read-only memory [ROM],G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/70,Arrangements for software engineering -Software maintenance or management,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/71,Arrangements for software engineering -Software maintenance or management-Version control ; Configuration management,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/72,Arrangements for software engineering -Software maintenance or management-Code refactoring,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/73,Arrangements for software engineering -Software maintenance or management-Program documentation,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/74,Arrangements for software engineering -Software maintenance or management-Reverse engineering; Extracting design information from source code,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/75,Arrangements for software engineering -Software maintenance or management-Structural analysis for program understanding,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/751,Arrangements for software engineering -Software maintenance or management-Structural analysis for program understanding-Code clone detection,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/76,Arrangements for software engineering -Software maintenance or management-Adapting program code to run in a different environment; Porting,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/77,Arrangements for software engineering -Software maintenance or management-Software metrics,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/78,Arrangements for software engineering -Software maintenance or management-Methods to solve the 'Year 2000' [Y2K] problem,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F9/455,"Arrangements for program control, e.g. control units -using stored programs, i.e. using an internal store of processing equipment to receive or retain programs-Arrangements for executing specific programs-Emulation; Interpretation; Software simulation, e.g. virtualisation or emulation of application or operating system execution engines",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F9/45504,"Arrangements for program control, e.g. control units -using stored programs, i.e. using an internal store of processing equipment to receive or retain programs-Arrangements for executing specific programs-Emulation; Interpretation; Software simulation, e.g. virtualisation or emulation of application or operating system execution engines-Abstract machines for programme code execution, e.g. Java virtual machine [JVM], interpreters, emulators",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F9/45508,"Arrangements for program control, e.g. control units -using stored programs, i.e. using an internal store of processing equipment to receive or retain programs-Arrangements for executing specific programs-Emulation; Interpretation; Software simulation, e.g. virtualisation or emulation of application or operating system execution engines-Abstract machines for programme code execution, e.g. Java virtual machine [JVM], interpreters, emulators-Runtime interpretation or emulation, e g. emulator loops, bytecode interpretation",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F9/45512,"Arrangements for program control, e.g. control units -using stored programs, i.e. using an internal store of processing equipment to receive or retain programs-Arrangements for executing specific programs-Emulation; Interpretation; Software simulation, e.g. virtualisation or emulation of application or operating system execution engines-Abstract machines for programme code execution, e.g. Java virtual machine [JVM], interpreters, emulators-Runtime interpretation or emulation, e g. emulator loops, bytecode interpretation-Command shells",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F9/45516,"Arrangements for program control, e.g. control units -using stored programs, i.e. using an internal store of processing equipment to receive or retain programs-Arrangements for executing specific programs-Emulation; Interpretation; Software simulation, e.g. virtualisation or emulation of application or operating system execution engines-Abstract machines for programme code execution, e.g. Java virtual machine [JVM], interpreters, emulators-Runtime code conversion or optimisation",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F9/4552,"Arrangements for program control, e.g. control units -using stored programs, i.e. using an internal store of processing equipment to receive or retain programs-Arrangements for executing specific programs-Emulation; Interpretation; Software simulation, e.g. virtualisation or emulation of application or operating system execution engines-Abstract machines for programme code execution, e.g. Java virtual machine [JVM], interpreters, emulators-Runtime code conversion or optimisation-Involving translation to a different instruction set architecture, e.g. just-in-time translation in a JVM",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F9/45525,"Arrangements for program control, e.g. control units -using stored programs, i.e. using an internal store of processing equipment to receive or retain programs-Arrangements for executing specific programs-Emulation; Interpretation; Software simulation, e.g. virtualisation or emulation of application or operating system execution engines-Abstract machines for programme code execution, e.g. Java virtual machine [JVM], interpreters, emulators-Runtime code conversion or optimisation-Optimisation or modification within the same instruction set architecture, e.g. HP Dynamo",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F9/45529,"Arrangements for program control, e.g. control units -using stored programs, i.e. using an internal store of processing equipment to receive or retain programs-Arrangements for executing specific programs-Emulation; Interpretation; Software simulation, e.g. virtualisation or emulation of application or operating system execution engines-Abstract machines for programme code execution, e.g. Java virtual machine [JVM], interpreters, emulators-Embedded in an application, e.g. JavaScript in a Web browser",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F9/45533,"Arrangements for program control, e.g. control units -using stored programs, i.e. using an internal store of processing equipment to receive or retain programs-Arrangements for executing specific programs-Emulation; Interpretation; Software simulation, e.g. virtualisation or emulation of application or operating system execution engines-Hypervisors; Virtual machine monitors",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F9/45537,"Arrangements for program control, e.g. control units -using stored programs, i.e. using an internal store of processing equipment to receive or retain programs-Arrangements for executing specific programs-Emulation; Interpretation; Software simulation, e.g. virtualisation or emulation of application or operating system execution engines-Hypervisors; Virtual machine monitors-Provision of facilities of other operating environments, e.g. WINE ",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F9/45541,"Arrangements for program control, e.g. control units -using stored programs, i.e. using an internal store of processing equipment to receive or retain programs-Arrangements for executing specific programs-Emulation; Interpretation; Software simulation, e.g. virtualisation or emulation of application or operating system execution engines-Hypervisors; Virtual machine monitors-Bare-metal, i.e. hypervisor runs directly on hardware",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F9/45545,"Arrangements for program control, e.g. control units -using stored programs, i.e. using an internal store of processing equipment to receive or retain programs-Arrangements for executing specific programs-Emulation; Interpretation; Software simulation, e.g. virtualisation or emulation of application or operating system execution engines-Hypervisors; Virtual machine monitors-Guest-host, i.e. hypervisor is an application program itself, e.g. VirtualBox",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F9/4555,"Arrangements for program control, e.g. control units -using stored programs, i.e. using an internal store of processing equipment to receive or retain programs-Arrangements for executing specific programs-Emulation; Interpretation; Software simulation, e.g. virtualisation or emulation of application or operating system execution engines-Hypervisors; Virtual machine monitors-Para-virtualisation, i.e. guest operating system has to be modified",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F9/45554,"Arrangements for program control, e.g. control units -using stored programs, i.e. using an internal store of processing equipment to receive or retain programs-Arrangements for executing specific programs-Emulation; Interpretation; Software simulation, e.g. virtualisation or emulation of application or operating system execution engines-Hypervisors; Virtual machine monitors-Instruction set architectures of guest OS and hypervisor or native processor differ, e.g. Bochs or VirtualPC on PowerPC MacOS",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F9/45558,"Arrangements for program control, e.g. control units -using stored programs, i.e. using an internal store of processing equipment to receive or retain programs-Arrangements for executing specific programs-Emulation; Interpretation; Software simulation, e.g. virtualisation or emulation of application or operating system execution engines-Hypervisors; Virtual machine monitors-Hypervisor-specific management and integration aspects",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F9/5055,"Arrangements for program control, e.g. control units -using stored programs, i.e. using an internal store of processing equipment to receive or retain programs-Multiprogramming arrangements-Allocation of resources, e.g. of the central processing unit [CPU]-to service a request-the resource being a machine, e.g. CPUs, Servers, Terminals-considering software capabilities, i.e. software resources associated or available to the machine",G06,COMPUTING; CALCULATING OR COUNTING
G06K,GRAPHICAL DATA READING ; PRESENTATION OF DATA; RECORD CARRIERS; HANDLING RECORD CARRIERS,G06K9/00973,"Methods or arrangements for reading or recognising printed or written characters or for recognising patterns, e.g. fingerprints -Hardware and software architectures for pattern recognition, e.g. modular organisation",G06,COMPUTING; CALCULATING OR COUNTING
G06K,GRAPHICAL DATA READING ; PRESENTATION OF DATA; RECORD CARRIERS; HANDLING RECORD CARRIERS,G06K9/00979,"Methods or arrangements for reading or recognising printed or written characters or for recognising patterns, e.g. fingerprints -Hardware and software architectures for pattern recognition, e.g. modular organisation-structured as a network",G06,COMPUTING; CALCULATING OR COUNTING
G06K,GRAPHICAL DATA READING ; PRESENTATION OF DATA; RECORD CARRIERS; HANDLING RECORD CARRIERS,G06K9/00986,"Methods or arrangements for reading or recognising printed or written characters or for recognising patterns, e.g. fingerprints -Hardware and software architectures for pattern recognition, e.g. modular organisation-using specific electronic processors",G06,COMPUTING; CALCULATING OR COUNTING
G06N,COMPUTING ARRANGEMENTS BASED ON SPECIFIC COMPUTATIONAL MODELS,G06N10/80,"Quantum computing, i.e. information processing based on quantum-mechanical phenomena-Quantum programming, e.g. interfaces, languages or software-development kits for creating or handling programs capable of running on quantum computers; Platforms for simulating or accessing quantum computers, e.g. cloud-based quantum computing",G06,COMPUTING; CALCULATING OR COUNTING
G06Q,"INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR ADMINISTRATIVE, COMMERCIAL, FINANCIAL, MANAGERIAL OR SUPERVISORY PURPOSES; SYSTEMS OR METHODS SPECIALLY ADAPTED FOR ADMINISTRATIVE, COMMERCIAL, FINANCIAL, MANAGERIAL OR SUPERVISORY PURPOSES, NOT OTHERWISE PROVIDED FOR",G06Q20/356,"Payment architectures, schemes or protocols -characterised by the use of specific devices ; or networks-using cards, e.g. integrated circuit [IC] cards or magnetic cards-Aspects of software for card payments",G06,COMPUTING; CALCULATING OR COUNTING
G06Q,"INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR ADMINISTRATIVE, COMMERCIAL, FINANCIAL, MANAGERIAL OR SUPERVISORY PURPOSES; SYSTEMS OR METHODS SPECIALLY ADAPTED FOR ADMINISTRATIVE, COMMERCIAL, FINANCIAL, MANAGERIAL OR SUPERVISORY PURPOSES, NOT OTHERWISE PROVIDED FOR",G06Q20/3563,"Payment architectures, schemes or protocols -characterised by the use of specific devices ; or networks-using cards, e.g. integrated circuit [IC] cards or magnetic cards-Aspects of software for card payments-Software being resident on card",G06,COMPUTING; CALCULATING OR COUNTING
G06Q,"INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR ADMINISTRATIVE, COMMERCIAL, FINANCIAL, MANAGERIAL OR SUPERVISORY PURPOSES; SYSTEMS OR METHODS SPECIALLY ADAPTED FOR ADMINISTRATIVE, COMMERCIAL, FINANCIAL, MANAGERIAL OR SUPERVISORY PURPOSES, NOT OTHERWISE PROVIDED FOR",G06Q20/3567,"Payment architectures, schemes or protocols -characterised by the use of specific devices ; or networks-using cards, e.g. integrated circuit [IC] cards or magnetic cards-Aspects of software for card payments-Software being in the reader",G06,COMPUTING; CALCULATING OR COUNTING
G06T,"IMAGE DATA PROCESSING OR GENERATION, IN GENERAL",G06T2213/08,Indexing scheme for animation-Animation software package,G06,COMPUTING; CALCULATING OR COUNTING
G06V,IMAGE OR VIDEO RECOGNITION OR UNDERSTANDING,G06V10/94,Arrangements for image or video recognition or understanding -Hardware or software architectures specially adapted for image or video understanding,G06,COMPUTING; CALCULATING OR COUNTING
G06V,IMAGE OR VIDEO RECOGNITION OR UNDERSTANDING,G06V10/945,Arrangements for image or video recognition or understanding -Hardware or software architectures specially adapted for image or video understanding-User interactive design; Environments; Toolboxes,G06,COMPUTING; CALCULATING OR COUNTING
G06V,IMAGE OR VIDEO RECOGNITION OR UNDERSTANDING,G06V10/95,"Arrangements for image or video recognition or understanding -Hardware or software architectures specially adapted for image or video understanding-structured as a network, e.g. client-server architectures",G06,COMPUTING; CALCULATING OR COUNTING
G06V,IMAGE OR VIDEO RECOGNITION OR UNDERSTANDING,G06V10/955,Arrangements for image or video recognition or understanding -Hardware or software architectures specially adapted for image or video understanding-using specific electronic processors,G06,COMPUTING; CALCULATING OR COUNTING
G07B,TICKET-ISSUING APPARATUS; FARE-REGISTERING APPARATUS; FRANKING APPARATUS,G07B2017/00048,"Franking apparatus -Relations between apparatus, e.g. franking machine at customer or apparatus at post office, in a franking system-Physical or organizational aspects of franking systems-Software architecture",G07,CHECKING-DEVICES
G07B,TICKET-ISSUING APPARATUS; FARE-REGISTERING APPARATUS; FRANKING APPARATUS,G07B2017/00056,"Franking apparatus -Relations between apparatus, e.g. franking machine at customer or apparatus at post office, in a franking system-Physical or organizational aspects of franking systems-Software architecture-Client-server",G07,CHECKING-DEVICES
G07B,TICKET-ISSUING APPARATUS; FARE-REGISTERING APPARATUS; FRANKING APPARATUS,G07B2017/00064,"Franking apparatus -Relations between apparatus, e.g. franking machine at customer or apparatus at post office, in a franking system-Physical or organizational aspects of franking systems-Software architecture-Client-server-Virtual meter, online stamp; PSD functions or indicia creation not at user's location",G07,CHECKING-DEVICES
G07B,TICKET-ISSUING APPARATUS; FARE-REGISTERING APPARATUS; FRANKING APPARATUS,G07B2017/00161,"Franking apparatus -Relations between apparatus, e.g. franking machine at customer or apparatus at post office, in a franking system-Communication details outside or between apparatus -for sending information-from a central, non-user location, e.g. for updating rates or software, or for refilling funds",G07,CHECKING-DEVICES
G07B,TICKET-ISSUING APPARATUS; FARE-REGISTERING APPARATUS; FRANKING APPARATUS,G07B2017/0033,"Franking apparatus -Details internally of apparatus in a franking system, e.g. franking machine at customer or apparatus at post office -Communication within apparatus, personal computer [PC] system, or server, e.g. between printhead and central unit in a franking machine-Communication with software component, e.g. dll or object",G07,CHECKING-DEVICES
G07B,TICKET-ISSUING APPARATUS; FARE-REGISTERING APPARATUS; FRANKING APPARATUS,G07B2017/00419,"Franking apparatus -Details internally of apparatus in a franking system, e.g. franking machine at customer or apparatus at post office -Calculation or computing within apparatus, e.g. calculation of postage value-Software organization, e.g. separation into objects",G07,CHECKING-DEVICES
G07D,"HANDLING OF COINS OR VALUABLE PAPERS, e.g. TESTING, SORTING BY DENOMINATIONS, COUNTING, DISPENSING, CHANGING OR DEPOSITING",G07D11/28,"Devices accepting coins; Devices accepting, dispensing, sorting or counting valuable papers-Controlling or monitoring the operation of devices; Data handling-Setting of parameters; Software updates",G07,CHECKING-DEVICES
G07F,COIN-FREED OR LIKE APPARATUS ,G07F19/206,"Complete banking systems; Coded card-freed arrangements adapted for dispensing or receiving monies or the like and posting such transactions to existing accounts, e.g. automatic teller machines -Automatic teller machines [ATMs]-Software aspects at ATMs",G07,CHECKING-DEVICES
G07F,COIN-FREED OR LIKE APPARATUS ,G07F19/211,"Complete banking systems; Coded card-freed arrangements adapted for dispensing or receiving monies or the like and posting such transactions to existing accounts, e.g. automatic teller machines -Automatic teller machines [ATMs]-Software architecture within ATMs or in relation to the ATM network",G07,CHECKING-DEVICES
G07F,COIN-FREED OR LIKE APPARATUS ,G07F9/006,Details other than those peculiar to special kinds or types of apparatus -Details of the software used for the vending machines,G07,CHECKING-DEVICES
G07G,"REGISTERING THE RECEIPT OF CASH, VALUABLES, OR TOKENS ",G07G1/0009,"Cash registers -Details of the software in the checkout register, electronic cash register [ECR] or point of sale terminal [POS]",G07,CHECKING-DEVICES
G09B,"EDUCATIONAL OR DEMONSTRATION APPLIANCES; APPLIANCES FOR TEACHING, OR COMMUNICATING WITH, THE BLIND, DEAF OR MUTE; MODELS; PLANETARIA; GLOBES; MAPS; DIAGRAMS ",G09B21/005,"Teaching, or communicating with, the blind, deaf or mute -Teaching or communicating with blind persons -using tactile presentation of the information, e.g. Braille displays-Details of specially-adapted software to access information, e.g. to browse through hyperlinked information",G09,EDUCATION; CRYPTOGRAPHY; DISPLAY; ADVERTISING; SEALS
G11B,INFORMATION STORAGE BASED ON RELATIVE MOVEMENT BETWEEN RECORD CARRIER AND TRANSDUCER ,G11B20/00166,"Signal processing not specific to the method of recording or reproducing; Circuits therefor-Circuits for prevention of unauthorised reproduction or copying, e.g. piracy -involving measures which result in a restriction to authorised contents recorded on or reproduced from a record carrier, e.g. music or software",G11,INFORMATION STORAGE
G11B,INFORMATION STORAGE BASED ON RELATIVE MOVEMENT BETWEEN RECORD CARRIER AND TRANSDUCER ,G11B20/00173,"Signal processing not specific to the method of recording or reproducing; Circuits therefor-Circuits for prevention of unauthorised reproduction or copying, e.g. piracy -involving measures which result in a restriction to authorised contents recorded on or reproduced from a record carrier, e.g. music or software-wherein the origin of the content is checked, e.g. determining whether the content has originally been retrieved from a legal disc copy or another trusted source",G11,INFORMATION STORAGE
G11B,INFORMATION STORAGE BASED ON RELATIVE MOVEMENT BETWEEN RECORD CARRIER AND TRANSDUCER ,G11B20/00181,"Signal processing not specific to the method of recording or reproducing; Circuits therefor-Circuits for prevention of unauthorised reproduction or copying, e.g. piracy -involving measures which result in a restriction to authorised contents recorded on or reproduced from a record carrier, e.g. music or software-using a content identifier, e.g. an international standard recording code [ISRC] or a digital object identifier [DOI]",G11,INFORMATION STORAGE
G11B,INFORMATION STORAGE BASED ON RELATIVE MOVEMENT BETWEEN RECORD CARRIER AND TRANSDUCER ,G11B20/00239,"Signal processing not specific to the method of recording or reproducing; Circuits therefor-Circuits for prevention of unauthorised reproduction or copying, e.g. piracy -involving encryption or decryption of contents recorded on or reproduced from a record carrier-the cryptographic key used for encryption and/or decryption of contents recorded on or reproduced from the record carrier being read from a specific source -wherein the key is provided by a software application accessing the medium",G11,INFORMATION STORAGE
H01J,ELECTRIC DISCHARGE TUBES OR DISCHARGE LAMPS ,H01J37/32926,"Discharge tubes with provision for introducing objects or material to be exposed to the discharge, e.g. for the purpose of examination or processing thereof -Gas-filled discharge tubes -Plasma diagnostics-Software, data control or modelling",H01,ELECTRIC ELEMENTS
H01M,"PROCESSES OR MEANS, e.g. BATTERIES, FOR THE DIRECT CONVERSION OF CHEMICAL ENERGY INTO ELECTRICAL ENERGY",H01M10/633,"Secondary cells; Manufacture thereof-Heating or cooling; Temperature control-Control systems -characterised by algorithms, flow charts, software details or the like",H01,ELECTRIC ELEMENTS
H02P,"CONTROL OR REGULATION OF ELECTRIC MOTORS, ELECTRIC GENERATORS OR DYNAMO-ELECTRIC CONVERTERS; CONTROLLING TRANSFORMERS, REACTORS OR CHOKE COILS",H02P23/0077,Arrangements or methods for the control of AC motors characterised by a control method other than vector control-Characterised by the use of a particular software algorithm,H02,GENERATION; CONVERSION OR DISTRIBUTION OF ELECTRIC POWER
H03M,CODING; DECODING; CODE CONVERSION IN GENERAL ,H03M13/6569,"Coding, decoding or code conversion, for error detection or error correction; Coding theory basic assumptions; Coding bounds; Error probability evaluation methods; Channel models; Simulation or testing of codes -Purpose and implementation aspects-Implementation on processors, e.g. DSPs, or software implementations",H03,ELECTRONIC CIRCUITRY
H03M,CODING; DECODING; CODE CONVERSION IN GENERAL ,H03M7/702,"Conversion of a code where information is represented by a given sequence or number of digits to a code where the same ; , similar or subset of;  information is represented by a different sequence or number of digits-Compression ; Expansion; Suppression of unnecessary data, e.g. redundancy reduction-Type of the data to be coded, other than image and sound-Software",H03,ELECTRONIC CIRCUITRY
H04B,TRANSMISSION,H04B1/0003,"Details of transmission systems, not covered by a single one of groups H04B3/00 - H04B13/00; Details of transmission systems not characterised by the medium used for transmission-Software-defined radio [SDR] systems, i.e. systems wherein components typically implemented in hardware, e.g. filters or modulators/demodulators, are implented using software, e.g. by involving an AD or DA conversion stage such that at least part of the signal processing is performed in the digital domain ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04B,TRANSMISSION,H04B1/0007,"Details of transmission systems, not covered by a single one of groups H04B3/00 - H04B13/00; Details of transmission systems not characterised by the medium used for transmission-Software-defined radio [SDR] systems, i.e. systems wherein components typically implemented in hardware, e.g. filters or modulators/demodulators, are implented using software, e.g. by involving an AD or DA conversion stage such that at least part of the signal processing is performed in the digital domain -wherein the AD/DA conversion occurs at radiofrequency or intermediate frequency stage",H04,ELECTRIC COMMUNICATION TECHNIQUE
